timepoints,scenario,specie,config,value
2127.5,high-extension,BC,1234,5.043255397
2127.5,high-extension,OC,1234,28.67875883
2127.5,high-extension,NH3,1234,84.29186586
2127.5,high-extension,NOx,1234,128.3174577
2127.5,high-extension,VOC,1234,188.9366517
2127.5,high-extension,CO,1234,778.4829705
2127.5,high-extension,CFC-11,1234,5.368911255
2127.5,high-extension,CFC-12,1234,4.159455247
2127.5,high-extension,CFC-113,1234,1.073767749
2127.5,high-extension,CFC-114,1234,0.358426723
2127.5,high-extension,CFC-115,1234,0.200104935
2127.5,high-extension,HCFC-22,1234,0.007404228
2127.5,high-extension,HCFC-141b,1234,0.984291241
2127.5,high-extension,HCFC-142b,1234,0.599682176
2127.5,high-extension,CCl4,1234,0.832702905
2127.5,high-extension,CHCl3,1234,218.8993988
2127.5,high-extension,CH2Cl2,1234,1366.437757
2127.5,high-extension,CH3Cl,1234,4018.725132
2127.5,high-extension,CH3CCl3,1234,0.206443299
2127.5,high-extension,CH3Br,1234,87.06148484
2127.5,high-extension,Halon-1211,1234,0.303264137
2127.5,high-extension,Halon-1301,1234,0.195682414
2127.5,high-extension,Halon-2402,1234,0.024984529
2127.5,high-extension,CF4,1234,4.569107827
2127.5,high-extension,C2F6,1234,0.139400596
2127.5,high-extension,C3F8,1234,0.01434844
2127.5,high-extension,c-C4F8,1234,0.507225542
2127.5,high-extension,C4F10,1234,0.003052384
2127.5,high-extension,C5F12,1234,0.001521396
2127.5,high-extension,C6F14,1234,0.030376159
2127.5,high-extension,C7F16,1234,-0.00742181
2127.5,high-extension,C8F18,1234,-0.003220309
2127.5,high-extension,NF3,1234,1.300014303
2127.5,high-extension,SF6,1234,9.495566533
2127.5,high-extension,SO2F2,1234,1.201843259
2127.5,high-extension,HFC-125,1234,235.2017503
2127.5,high-extension,HFC-134a,1234,219.6085634
2127.5,high-extension,HFC-143a,1234,98.67157691
2127.5,high-extension,HFC-152a,1234,19.57413072
2127.5,high-extension,HFC-227ea,1234,3.448022225
2127.5,high-extension,HFC-23,1234,0.0
2127.5,high-extension,HFC-236fa,1234,1.068298378
2127.5,high-extension,HFC-245fa,1234,48.11641559
2127.5,high-extension,HFC-32,1234,0.0
2127.5,high-extension,HFC-365mfc,1234,5.299492706
2127.5,high-extension,HFC-4310mee,1234,0.372156517
2127.5,high-extension,Solar,1234,
2127.5,high-extension,Volcanic,1234,
2127.5,high-extension,Aerosol-radiation interactions,1234,
2127.5,high-extension,Aerosol-cloud interactions,1234,
2127.5,high-extension,Ozone,1234,
2127.5,high-extension,Light absorbing particles on snow and ice,1234,
2127.5,high-extension,Stratospheric water vapour,1234,
2127.5,high-extension,Land use,1234,
2127.5,high-extension,Equivalent effective stratospheric chlorine,1234,
2127.5,high-overshoot,CO2 FFI,1234,40.08333333333333
2127.5,high-overshoot,CO2 AFOLU,1234,0.0
2127.5,high-overshoot,CO2,1234,40.08333333333333
2127.5,high-overshoot,CH4,1234,571.9232544577114
2127.5,high-overshoot,N2O,1234,16.49728431318408
2127.5,high-overshoot,Sulfur,1234,40.60622147722772
2127.5,high-overshoot,BC,1234,5.043255397
2127.5,high-overshoot,OC,1234,28.67875883
2127.5,high-overshoot,NH3,1234,84.29186586
2127.5,high-overshoot,NOx,1234,128.3174577
2127.5,high-overshoot,VOC,1234,188.9366517
2127.5,high-overshoot,CO,1234,778.4829705
2127.5,high-overshoot,CFC-11,1234,5.368911255
2127.5,high-overshoot,CFC-12,1234,4.159455247
2127.5,high-overshoot,CFC-113,1234,1.073767749
2127.5,high-overshoot,CFC-114,1234,0.358426723
2127.5,high-overshoot,CFC-115,1234,0.200104935
2127.5,high-overshoot,HCFC-22,1234,0.007404228
2127.5,high-overshoot,HCFC-141b,1234,0.984291241
2127.5,high-overshoot,HCFC-142b,1234,0.599682176
2127.5,high-overshoot,CCl4,1234,0.832702905
2127.5,high-overshoot,CHCl3,1234,218.8993988
2127.5,high-overshoot,CH2Cl2,1234,1366.437757
2127.5,high-overshoot,CH3Cl,1234,4018.725132
2127.5,high-overshoot,CH3CCl3,1234,0.206443299
2127.5,high-overshoot,CH3Br,1234,87.06148484
2127.5,high-overshoot,Halon-1211,1234,0.303264137
2127.5,high-overshoot,Halon-1301,1234,0.195682414
2127.5,high-overshoot,Halon-2402,1234,0.024984529
2127.5,high-overshoot,CF4,1234,4.569107827
2127.5,high-overshoot,C2F6,1234,0.139400596
2127.5,high-overshoot,C3F8,1234,0.01434844
2127.5,high-overshoot,c-C4F8,1234,0.507225542
2127.5,high-overshoot,C4F10,1234,0.003052384
2127.5,high-overshoot,C5F12,1234,0.001521396
2127.5,high-overshoot,C6F14,1234,0.030376159
2127.5,high-overshoot,C7F16,1234,-0.00742181
2127.5,high-overshoot,C8F18,1234,-0.003220309
2127.5,high-overshoot,NF3,1234,1.300014303
2127.5,high-overshoot,SF6,1234,9.495566533
2127.5,high-overshoot,SO2F2,1234,1.201843259
2127.5,high-overshoot,HFC-125,1234,235.2017503
2127.5,high-overshoot,HFC-134a,1234,219.6085634
2127.5,high-overshoot,HFC-143a,1234,98.67157691
2127.5,high-overshoot,HFC-152a,1234,19.57413072
2127.5,high-overshoot,HFC-227ea,1234,3.448022225
2127.5,high-overshoot,HFC-23,1234,0.0
2127.5,high-overshoot,HFC-236fa,1234,1.068298378
2127.5,high-overshoot,HFC-245fa,1234,48.11641559
2127.5,high-overshoot,HFC-32,1234,0.0
2127.5,high-overshoot,HFC-365mfc,1234,5.299492706
2127.5,high-overshoot,HFC-4310mee,1234,0.372156517
2127.5,high-overshoot,Solar,1234,
2127.5,high-overshoot,Volcanic,1234,
2127.5,high-overshoot,Aerosol-radiation interactions,1234,
2127.5,high-overshoot,Aerosol-cloud interactions,1234,
2127.5,high-overshoot,Ozone,1234,
2127.5,high-overshoot,Light absorbing particles on snow and ice,1234,
2127.5,high-overshoot,Stratospheric water vapour,1234,
2127.5,high-overshoot,Land use,1234,
2127.5,high-overshoot,Equivalent effective stratospheric chlorine,1234,
2127.5,medium-extension,CO2 FFI,1234,31.730686395000003
2127.5,medium-extension,CO2 AFOLU,1234,-2.005686395
2127.5,medium-extension,CO2,1234,29.725
2127.5,medium-extension,CH4,1234,264.0041909
2127.5,medium-extension,N2O,1234,8.449785732
2127.5,medium-extension,Sulfur,1234,25.63997078
2127.5,medium-extension,BC,1234,2.391700729
2127.5,medium-extension,OC,1234,13.28724257
2127.5,medium-extension,NH3,1234,62.72114157
2127.5,medium-extension,NOx,1234,71.25067283
2127.5,medium-extension,VOC,1234,103.6308335
2127.5,medium-extension,CO,1234,346.7728057
2127.5,medium-extension,CFC-11,1234,5.368911255
2127.5,medium-extension,CFC-12,1234,4.159455247
2127.5,medium-extension,CFC-113,1234,1.073767749
2127.5,medium-extension,CFC-114,1234,0.358426723
2127.5,medium-extension,CFC-115,1234,0.200104935
2127.5,medium-extension,HCFC-22,1234,0.007404228
2127.5,medium-extension,HCFC-141b,1234,0.984291241
2127.5,medium-extension,HCFC-142b,1234,0.599682176
2127.5,medium-extension,CCl4,1234,0.832702905
2127.5,medium-extension,CHCl3,1234,253.9802879
2127.5,medium-extension,CH2Cl2,1234,839.7375469
2127.5,medium-extension,CH3Cl,1234,3782.437588
2127.5,medium-extension,CH3CCl3,1234,0.206443299
2127.5,medium-extension,CH3Br,1234,92.44244937
2127.5,medium-extension,Halon-1211,1234,0.303264137
2127.5,medium-extension,Halon-1301,1234,0.195682414
2127.5,medium-extension,Halon-2402,1234,0.024984529
2127.5,medium-extension,CF4,1234,2.50197179
2127.5,medium-extension,C2F6,1234,0.367013957
2127.5,medium-extension,C3F8,1234,0.098205046
2127.5,medium-extension,c-C4F8,1234,0.273389718
2127.5,medium-extension,C4F10,1234,0.021706548
2127.5,medium-extension,C5F12,1234,0.009638317
2127.5,medium-extension,C6F14,1234,0.079616002
2127.5,medium-extension,C7F16,1234,0.03635257
2127.5,medium-extension,C8F18,1234,0.01578702
2127.5,medium-extension,NF3,1234,0.126674172
2127.5,medium-extension,SF6,1234,0.930152549
2127.5,medium-extension,SO2F2,1234,0.734606479
2127.5,medium-extension,HFC-125,1234,114.4884835
2127.5,medium-extension,HFC-134a,1234,106.3373202
2127.5,medium-extension,HFC-143a,1234,48.02041962
2127.5,medium-extension,HFC-152a,1234,10.71547389
2127.5,medium-extension,HFC-227ea,1234,1.672593878
2127.5,medium-extension,HFC-23,1234,0.0
2127.5,medium-extension,HFC-236fa,1234,0.584989302
2127.5,medium-extension,HFC-245fa,1234,26.34748602
2127.5,medium-extension,HFC-32,1234,0.0
2127.5,medium-extension,HFC-365mfc,1234,2.901923318
2127.5,medium-extension,HFC-4310mee,1234,0.179688253
2127.5,medium-extension,Solar,1234,
2127.5,medium-extension,Volcanic,1234,
2127.5,medium-extension,Aerosol-radiation interactions,1234,
2127.5,medium-extension,Aerosol-cloud interactions,1234,
2127.5,medium-extension,Ozone,1234,
2127.5,medium-extension,Light absorbing particles on snow and ice,1234,
2127.5,medium-extension,Stratospheric water vapour,1234,
2127.5,medium-extension,Land use,1234,
2127.5,medium-extension,Equivalent effective stratospheric chlorine,1234,
2127.5,medium-overshoot,CO2 FFI,1234,-10.994313605
2127.5,medium-overshoot,CO2 AFOLU,1234,-2.005686395
2127.5,medium-overshoot,CO2,1234,-13.0
2127.5,medium-overshoot,CH4,1234,165.0
2127.5,medium-overshoot,N2O,1234,8.449785732
2127.5,medium-overshoot,Sulfur,1234,10.0
2127.5,medium-overshoot,BC,1234,2.391700729
2127.5,medium-overshoot,OC,1234,13.28724257
2127.5,medium-overshoot,NH3,1234,62.72114157
2127.5,medium-overshoot,NOx,1234,71.25067283
2127.5,medium-overshoot,VOC,1234,103.6308335
2127.5,medium-overshoot,CO,1234,346.7728057
2127.5,medium-overshoot,CFC-11,1234,5.368911255
2127.5,medium-overshoot,CFC-12,1234,4.159455247
2127.5,medium-overshoot,CFC-113,1234,1.073767749
2127.5,medium-overshoot,CFC-114,1234,0.358426723
2127.5,medium-overshoot,CFC-115,1234,0.200104935
2127.5,medium-overshoot,HCFC-22,1234,0.007404228
2127.5,medium-overshoot,HCFC-141b,1234,0.984291241
2127.5,medium-overshoot,HCFC-142b,1234,0.599682176
2127.5,medium-overshoot,CCl4,1234,0.832702905
2127.5,medium-overshoot,CHCl3,1234,253.9802879
2127.5,medium-overshoot,CH2Cl2,1234,839.7375469
2127.5,medium-overshoot,CH3Cl,1234,3782.437588
2127.5,medium-overshoot,CH3CCl3,1234,0.206443299
2127.5,medium-overshoot,CH3Br,1234,92.44244937
2127.5,medium-overshoot,Halon-1211,1234,0.303264137
2127.5,medium-overshoot,Halon-1301,1234,0.195682414
2127.5,medium-overshoot,Halon-2402,1234,0.024984529
2127.5,medium-overshoot,CF4,1234,2.50197179
2127.5,medium-overshoot,C2F6,1234,0.367013957
2127.5,medium-overshoot,C3F8,1234,0.098205046
2127.5,medium-overshoot,c-C4F8,1234,0.273389718
2127.5,medium-overshoot,C4F10,1234,0.021706548
2127.5,medium-overshoot,C5F12,1234,0.009638317
2127.5,medium-overshoot,C6F14,1234,0.079616002
2127.5,medium-overshoot,C7F16,1234,0.03635257
2127.5,medium-overshoot,C8F18,1234,0.01578702
2127.5,medium-overshoot,NF3,1234,0.126674172
2127.5,medium-overshoot,SF6,1234,0.930152549
2127.5,medium-overshoot,SO2F2,1234,0.734606479
2127.5,medium-overshoot,HFC-125,1234,114.4884835
2127.5,medium-overshoot,HFC-134a,1234,106.3373202
2127.5,medium-overshoot,HFC-143a,1234,48.02041962
2127.5,medium-overshoot,HFC-152a,1234,10.71547389
2127.5,medium-overshoot,HFC-227ea,1234,1.672593878
2127.5,medium-overshoot,HFC-23,1234,0.0
2127.5,medium-overshoot,HFC-236fa,1234,0.584989302
2127.5,medium-overshoot,HFC-245fa,1234,26.34748602
2127.5,medium-overshoot,HFC-32,1234,0.0
2127.5,medium-overshoot,HFC-365mfc,1234,2.901923318
2127.5,medium-overshoot,HFC-4310mee,1234,0.179688253
2127.5,medium-overshoot,Solar,1234,
2127.5,medium-overshoot,Volcanic,1234,
2127.5,medium-overshoot,Aerosol-radiation interactions,1234,
2127.5,medium-overshoot,Aerosol-cloud interactions,1234,
2127.5,medium-overshoot,Ozone,1234,
2127.5,medium-overshoot,Light absorbing particles on snow and ice,1234,
2127.5,medium-overshoot,Stratospheric water vapour,1234,
2127.5,medium-overshoot,Land use,1234,
2127.5,medium-overshoot,Equivalent effective stratospheric chlorine,1234,
2127.5,low,CO2 FFI,1234,-7.0
2127.5,low,CO2 AFOLU,1234,0.0
2127.5,low,CO2,1234,-7.0
2127.5,low,CH4,1234,95.0
2127.5,low,N2O,1234,8.086612777
2127.5,low,Sulfur,1234,6.859458861
2127.5,low,BC,1234,2.028695927
2127.5,low,OC,1234,12.06919512
2127.5,low,NH3,1234,60.17364955
2127.5,low,NOx,1234,42.32217514
2127.5,low,VOC,1234,58.83667026
2127.5,low,CO,1234,327.3921796
2127.5,low,CFC-11,1234,5.368911255
2127.5,low,CFC-12,1234,4.159455247
2127.5,low,CFC-113,1234,1.073767749
2127.5,low,CFC-114,1234,0.358426723
2127.5,low,CFC-115,1234,0.200104935
2127.5,low,HCFC-22,1234,0.007404228
2127.5,low,HCFC-141b,1234,0.984291241
2127.5,low,HCFC-142b,1234,0.599682176
2127.5,low,CCl4,1234,0.832702905
2127.5,low,CHCl3,1234,204.7600925
2127.5,low,CH2Cl2,1234,278.4232557
2127.5,low,CH3Cl,1234,3584.87832
2127.5,low,CH3CCl3,1234,0.206443299
2127.5,low,CH3Br,1234,84.8927652
2127.5,low,Halon-1211,1234,0.303264137
2127.5,low,Halon-1301,1234,0.195682414
2127.5,low,Halon-2402,1234,0.024984529
2127.5,low,CF4,1234,0.706382895
2127.5,low,C2F6,1234,0.007090141
2127.5,low,C3F8,1234,-0.019501028
2127.5,low,c-C4F8,1234,0.033453353
2127.5,low,C4F10,1234,-0.004404925
2127.5,low,C5F12,1234,-0.001779535
2127.5,low,C6F14,1234,0.001562921
2127.5,low,C7F16,1234,-0.025054762
2127.5,low,C8F18,1234,-0.010876454
2127.5,low,NF3,1234,0.177036019
2127.5,low,SF6,1234,1.259484377
2127.5,low,SO2F2,1234,0.255538891
2127.5,low,HFC-125,1234,15.64371831
2127.5,low,HFC-134a,1234,14.29952278
2127.5,low,HFC-143a,1234,6.557447178
2127.5,low,HFC-152a,1234,1.280223421
2127.5,low,HFC-227ea,1234,0.226153072
2127.5,low,HFC-23,1234,0.0
2127.5,low,HFC-236fa,1234,0.069864155
2127.5,low,HFC-245fa,1234,3.147912058
2127.5,low,HFC-32,1234,0.0
2127.5,low,HFC-365mfc,1234,0.346678937
2127.5,low,HFC-4310mee,1234,0.023977793
2127.5,low,Solar,1234,
2127.5,low,Volcanic,1234,
2127.5,low,Aerosol-radiation interactions,1234,
2127.5,low,Aerosol-cloud interactions,1234,
2127.5,low,Ozone,1234,
2127.5,low,Light absorbing particles on snow and ice,1234,
2127.5,low,Stratospheric water vapour,1234,
2127.5,low,Land use,1234,
2127.5,low,Equivalent effective stratospheric chlorine,1234,
2127.5,verylow,CO2 FFI,1234,-4.209166597
2127.5,verylow,CO2 AFOLU,1234,-0.790833403
2127.5,verylow,CO2,1234,-5.0
2127.5,verylow,CH4,1234,90.0
2127.5,verylow,N2O,1234,8.069247844
2127.5,verylow,Sulfur,1234,7.998356778
2127.5,verylow,BC,1234,1.902133032
2127.5,verylow,OC,1234,11.95102976
2127.5,verylow,NH3,1234,60.44644372
2127.5,verylow,NOx,1234,39.09269794
2127.5,verylow,VOC,1234,55.69412789
2127.5,verylow,CO,1234,321.5541985
2127.5,verylow,CFC-11,1234,5.368911255
2127.5,verylow,CFC-12,1234,4.159455247
2127.5,verylow,CFC-113,1234,1.073767749
2127.5,verylow,CFC-114,1234,0.358426723
2127.5,verylow,CFC-115,1234,0.200104935
2127.5,verylow,HCFC-22,1234,0.007404228
2127.5,verylow,HCFC-141b,1234,0.984291241
2127.5,verylow,HCFC-142b,1234,0.599682176
2127.5,verylow,CCl4,1234,0.832702905
2127.5,verylow,CHCl3,1234,206.9618744
2127.5,verylow,CH2Cl2,1234,278.4232557
2127.5,verylow,CH3Cl,1234,3584.87832
2127.5,verylow,CH3CCl3,1234,0.206443299
2127.5,verylow,CH3Br,1234,85.2304775
2127.5,verylow,Halon-1211,1234,0.303264137
2127.5,verylow,Halon-1301,1234,0.195682414
2127.5,verylow,Halon-2402,1234,0.024984529
2127.5,verylow,CF4,1234,0.712828588
2127.5,verylow,C2F6,1234,0.007455794
2127.5,verylow,C3F8,1234,-0.014241706
2127.5,verylow,c-C4F8,1234,0.050741733
2127.5,verylow,C4F10,1234,-0.003260135
2127.5,verylow,C5F12,1234,-0.001277146
2127.5,verylow,C6F14,1234,0.001655758
2127.5,verylow,C7F16,1234,-0.022354644
2127.5,verylow,C8F18,1234,-0.009700773
2127.5,verylow,NF3,1234,0.180450657
2127.5,verylow,SF6,1234,1.283470884
2127.5,verylow,SO2F2,1234,0.290078162
2127.5,verylow,HFC-125,1234,18.42374719
2127.5,verylow,HFC-134a,1234,15.8179007
2127.5,verylow,HFC-143a,1234,7.703345375
2127.5,verylow,HFC-152a,1234,1.280223421
2127.5,verylow,HFC-227ea,1234,0.255500565
2127.5,verylow,HFC-23,1234,0.0
2127.5,verylow,HFC-236fa,1234,0.069864155
2127.5,verylow,HFC-245fa,1234,3.147912058
2127.5,verylow,HFC-32,1234,0.0
2127.5,verylow,HFC-365mfc,1234,0.346678937
2127.5,verylow,HFC-4310mee,1234,0.025779051
2127.5,verylow,Solar,1234,
2127.5,verylow,Volcanic,1234,
2127.5,verylow,Aerosol-radiation interactions,1234,
2127.5,verylow,Aerosol-cloud interactions,1234,
2127.5,verylow,Ozone,1234,
2127.5,verylow,Light absorbing particles on snow and ice,1234,
2127.5,verylow,Stratospheric water vapour,1234,
2127.5,verylow,Land use,1234,
2127.5,verylow,Equivalent effective stratospheric chlorine,1234,
2127.5,verylow-overshoot,CO2 FFI,1234,-26.509166597
2127.5,verylow-overshoot,CO2 AFOLU,1234,-0.790833403
2127.5,verylow-overshoot,CO2,1234,-27.3
2127.5,verylow-overshoot,CH4,1234,120.0
2127.5,verylow-overshoot,N2O,1234,6.563276753084577
2127.5,verylow-overshoot,Sulfur,1234,10.0
2127.5,verylow-overshoot,BC,1234,1.902133032
2127.5,verylow-overshoot,OC,1234,11.95102976
2127.5,verylow-overshoot,NH3,1234,60.44644372
2127.5,verylow-overshoot,NOx,1234,39.09269794
2127.5,verylow-overshoot,VOC,1234,55.69412789
2127.5,verylow-overshoot,CO,1234,321.5541985
2127.5,verylow-overshoot,CFC-11,1234,5.368911255
2127.5,verylow-overshoot,CFC-12,1234,4.159455247
2127.5,verylow-overshoot,CFC-113,1234,1.073767749
2127.5,verylow-overshoot,CFC-114,1234,0.358426723
2127.5,verylow-overshoot,CFC-115,1234,0.200104935
2127.5,verylow-overshoot,HCFC-22,1234,0.007404228
2127.5,verylow-overshoot,HCFC-141b,1234,0.984291241
2127.5,verylow-overshoot,HCFC-142b,1234,0.599682176
2127.5,verylow-overshoot,CCl4,1234,0.832702905
2127.5,verylow-overshoot,CHCl3,1234,206.9618744
2127.5,verylow-overshoot,CH2Cl2,1234,278.4232557
2127.5,verylow-overshoot,CH3Cl,1234,3584.87832
2127.5,verylow-overshoot,CH3CCl3,1234,0.206443299
2127.5,verylow-overshoot,CH3Br,1234,85.2304775
2127.5,verylow-overshoot,Halon-1211,1234,0.303264137
2127.5,verylow-overshoot,Halon-1301,1234,0.195682414
2127.5,verylow-overshoot,Halon-2402,1234,0.024984529
2127.5,verylow-overshoot,CF4,1234,0.712828588
2127.5,verylow-overshoot,C2F6,1234,0.007455794
2127.5,verylow-overshoot,C3F8,1234,-0.014241706
2127.5,verylow-overshoot,c-C4F8,1234,0.050741733
2127.5,verylow-overshoot,C4F10,1234,-0.003260135
2127.5,verylow-overshoot,C5F12,1234,-0.001277146
2127.5,verylow-overshoot,C6F14,1234,0.001655758
2127.5,verylow-overshoot,C7F16,1234,-0.022354644
2127.5,verylow-overshoot,C8F18,1234,-0.009700773
2127.5,verylow-overshoot,NF3,1234,0.180450657
2127.5,verylow-overshoot,SF6,1234,1.283470884
2127.5,verylow-overshoot,SO2F2,1234,0.290078162
2127.5,verylow-overshoot,HFC-125,1234,18.42374719
2127.5,verylow-overshoot,HFC-134a,1234,15.8179007
2127.5,verylow-overshoot,HFC-143a,1234,7.703345375
2127.5,verylow-overshoot,HFC-152a,1234,1.280223421
2127.5,verylow-overshoot,HFC-227ea,1234,0.255500565
2127.5,verylow-overshoot,HFC-23,1234,0.0
2127.5,verylow-overshoot,HFC-236fa,1234,0.069864155
2127.5,verylow-overshoot,HFC-245fa,1234,3.147912058
2127.5,verylow-overshoot,HFC-32,1234,0.0
2127.5,verylow-overshoot,HFC-365mfc,1234,0.346678937
2127.5,verylow-overshoot,HFC-4310mee,1234,0.025779051
2127.5,verylow-overshoot,Solar,1234,
2127.5,verylow-overshoot,Volcanic,1234,
2127.5,verylow-overshoot,Aerosol-radiation interactions,1234,
2127.5,verylow-overshoot,Aerosol-cloud interactions,1234,
2127.5,verylow-overshoot,Ozone,1234,
2127.5,verylow-overshoot,Light absorbing particles on snow and ice,1234,
2127.5,verylow-overshoot,Stratospheric water vapour,1234,
2127.5,verylow-overshoot,Land use,1234,
2127.5,verylow-overshoot,Equivalent effective stratospheric chlorine,1234,
2128.5,high-extension,CO2 FFI,1234,74.0
2128.5,high-extension,CO2 AFOLU,1234,0.0
2128.5,high-extension,CO2,1234,74.0
2128.5,high-extension,CH4,1234,707.448289
2128.5,high-extension,N2O,1234,19.96105649
2128.5,high-extension,Sulfur,1234,64.01278069
2128.5,high-extension,BC,1234,5.011071878
2128.5,high-extension,OC,1234,28.62536198
2128.5,high-extension,NH3,1234,84.14322678
2128.5,high-extension,NOx,1234,127.4922448
2128.5,high-extension,VOC,1234,188.1372496
2128.5,high-extension,CO,1234,776.1367262
2128.5,high-extension,CFC-11,1234,5.167564739
2128.5,high-extension,CFC-12,1234,3.978957259
2128.5,high-extension,CFC-113,1234,1.027082195
2128.5,high-extension,CFC-114,1234,0.342842952
2128.5,high-extension,CFC-115,1234,0.193392698
2128.5,high-extension,HCFC-22,1234,0.00734408
2128.5,high-extension,HCFC-141b,1234,0.976295462
2128.5,high-extension,HCFC-142b,1234,0.57421581
2128.5,high-extension,CCl4,1234,0.803633131
2128.5,high-extension,CHCl3,1234,217.9078091
2128.5,high-extension,CH2Cl2,1234,1355.337655
2128.5,high-extension,CH3Cl,1234,3986.079475
2128.5,high-extension,CH3CCl3,1234,0.206443299
2128.5,high-extension,CH3Br,1234,86.41964281
2128.5,high-extension,Halon-1211,1234,0.290310669
2128.5,high-extension,Halon-1301,1234,0.188728404
2128.5,high-extension,Halon-2402,1234,0.024133073
2128.5,high-extension,CF4,1234,4.547772633
2128.5,high-extension,C2F6,1234,0.138710212
2128.5,high-extension,C3F8,1234,0.015235029
2128.5,high-extension,c-C4F8,1234,0.505514222
2128.5,high-extension,C4F10,1234,0.003253997
2128.5,high-extension,C5F12,1234,0.001602338
2128.5,high-extension,C6F14,1234,0.030258695
2128.5,high-extension,C7F16,1234,-0.006310565
2128.5,high-extension,C8F18,1234,-0.002738201
2128.5,high-extension,NF3,1234,1.290235407
2128.5,high-extension,SF6,1234,9.418430376
2128.5,high-extension,SO2F2,1234,1.190227349
2128.5,high-extension,HFC-125,1234,233.2911155
2128.5,high-extension,HFC-134a,1234,217.8245982
2128.5,high-extension,HFC-143a,1234,97.87002955
2128.5,high-extension,HFC-152a,1234,19.4151225
2128.5,high-extension,HFC-227ea,1234,3.420012608
2128.5,high-extension,HFC-23,1234,0.0
2128.5,high-extension,HFC-236fa,1234,1.059620177
2128.5,high-extension,HFC-245fa,1234,47.72554735
2128.5,high-extension,HFC-32,1234,0.0
2128.5,high-extension,HFC-365mfc,1234,5.256442879
2128.5,high-extension,HFC-4310mee,1234,0.369133345
2128.5,high-extension,Solar,1234,
2128.5,high-extension,Volcanic,1234,
2128.5,high-extension,Aerosol-radiation interactions,1234,
2128.5,high-extension,Aerosol-cloud interactions,1234,
2128.5,high-extension,Ozone,1234,
2128.5,high-extension,Light absorbing particles on snow and ice,1234,
2128.5,high-extension,Stratospheric water vapour,1234,
2128.5,high-extension,Land use,1234,
2128.5,high-extension,Equivalent effective stratospheric chlorine,1234,
2128.5,high-overshoot,CO2 FFI,1234,38.85
2128.5,high-overshoot,CO2 AFOLU,1234,0.0
2128.5,high-overshoot,CO2,1234,38.85
2128.5,high-overshoot,CH4,1234,564.7243130169154
2128.5,high-overshoot,N2O,1234,16.352494184726368
2128.5,high-overshoot,Sulfur,1234,39.245944967128715
2128.5,high-overshoot,BC,1234,5.011071878
2128.5,high-overshoot,OC,1234,28.62536198
2128.5,high-overshoot,NH3,1234,84.14322678
2128.5,high-overshoot,NOx,1234,127.4922448
2128.5,high-overshoot,VOC,1234,188.1372496
2128.5,high-overshoot,CO,1234,776.1367262
2128.5,high-overshoot,CFC-11,1234,5.167564739
2128.5,high-overshoot,CFC-12,1234,3.978957259
2128.5,high-overshoot,CFC-113,1234,1.027082195
2128.5,high-overshoot,CFC-114,1234,0.342842952
2128.5,high-overshoot,CFC-115,1234,0.193392698
2128.5,high-overshoot,HCFC-22,1234,0.00734408
2128.5,high-overshoot,HCFC-141b,1234,0.976295462
2128.5,high-overshoot,HCFC-142b,1234,0.57421581
2128.5,high-overshoot,CCl4,1234,0.803633131
2128.5,high-overshoot,CHCl3,1234,217.9078091
2128.5,high-overshoot,CH2Cl2,1234,1355.337655
2128.5,high-overshoot,CH3Cl,1234,3986.079475
2128.5,high-overshoot,CH3CCl3,1234,0.206443299
2128.5,high-overshoot,CH3Br,1234,86.41964281
2128.5,high-overshoot,Halon-1211,1234,0.290310669
2128.5,high-overshoot,Halon-1301,1234,0.188728404
2128.5,high-overshoot,Halon-2402,1234,0.024133073
2128.5,high-overshoot,CF4,1234,4.547772633
2128.5,high-overshoot,C2F6,1234,0.138710212
2128.5,high-overshoot,C3F8,1234,0.015235029
2128.5,high-overshoot,c-C4F8,1234,0.505514222
2128.5,high-overshoot,C4F10,1234,0.003253997
2128.5,high-overshoot,C5F12,1234,0.001602338
2128.5,high-overshoot,C6F14,1234,0.030258695
2128.5,high-overshoot,C7F16,1234,-0.006310565
2128.5,high-overshoot,C8F18,1234,-0.002738201
2128.5,high-overshoot,NF3,1234,1.290235407
2128.5,high-overshoot,SF6,1234,9.418430376
2128.5,high-overshoot,SO2F2,1234,1.190227349
2128.5,high-overshoot,HFC-125,1234,233.2911155
2128.5,high-overshoot,HFC-134a,1234,217.8245982
2128.5,high-overshoot,HFC-143a,1234,97.87002955
2128.5,high-overshoot,HFC-152a,1234,19.4151225
2128.5,high-overshoot,HFC-227ea,1234,3.420012608
2128.5,high-overshoot,HFC-23,1234,0.0
2128.5,high-overshoot,HFC-236fa,1234,1.059620177
2128.5,high-overshoot,HFC-245fa,1234,47.72554735
2128.5,high-overshoot,HFC-32,1234,0.0
2128.5,high-overshoot,HFC-365mfc,1234,5.256442879
2128.5,high-overshoot,HFC-4310mee,1234,0.369133345
2128.5,high-overshoot,Solar,1234,
2128.5,high-overshoot,Volcanic,1234,
2128.5,high-overshoot,Aerosol-radiation interactions,1234,
2128.5,high-overshoot,Aerosol-cloud interactions,1234,
2128.5,high-overshoot,Ozone,1234,
2128.5,high-overshoot,Light absorbing particles on snow and ice,1234,
2128.5,high-overshoot,Stratospheric water vapour,1234,
2128.5,high-overshoot,Land use,1234,
2128.5,high-overshoot,Equivalent effective stratospheric chlorine,1234,
2128.5,medium-extension,CO2 FFI,1234,31.233562622
